account_id,date_closed,deal_length,deal_value,id,is_closed,is_lost,is_won,lead_id,mrr,name,owner_id,stage
8,2019-10-19,6,8557.48,309,True,True,,911,1426.25,optimize next-generation relationships,24,closed_lost
2,,9,12287.49,310,False,,,133,1365.28,integrate revolutionary infrastructures,18,qualified
7,,11,2192.65,311,False,,,240,199.33,whiteboard best-of-breed portals,6,qualified
6,2020-01-18,1,17617.17,312,True,True,,229,17617.17,architect visionary mindshare,4,closed_lost
3,2020-04-05,2,7917.38,313,True,True,,907,3958.69,scale synergistic info-mediaries,24,closed_lost
9,,8,3233.02,314,False,,,698,404.13,evolve killer ROI,15,solution_design
8,2019-08-15,7,7259.5,315,True,,True,167,1037.07,re-contextualize magnetic interfaces,6,closed_won
1,,11,20520.12,316,False,,,192,1865.47,engage virtual deliverables,24,qualified
7,,6,8440.59,317,False,,,469,1406.77,scale compelling web-readiness,14,solution_design
3,2019-05-02,11,11008.06,318,True,,True,520,1000.73,incentivize visionary niches,5,closed_won
6,2019-03-01,2,23683.46,319,True,True,,536,11841.73,monetize back-end e-commerce,17,closed_lost
2,,11,10071.01,320,False,,,15,915.55,scale one-to-one e-tailers,15,discovery
2,2020-09-01,7,7457.07,321,True,,True,48,1065.3,engineer web-enabled mindshare,21,closed_won
7,2019-02-28,3,10393.41,322,True,True,,448,3464.47,unleash sticky supply-chains,5,closed_lost
7,2019-04-20,9,13642.69,323,True,True,,351,1515.85,enable innovative networks,3,closed_lost
4,2019-03-30,9,5660.46,324,True,,True,220,628.94,visualize frictionless networks,14,closed_won
3,,9,17116.06,325,False,,,719,1901.78,incubate rich technologies,6,discovery
9,,10,6694.99,326,False,,,657,669.5,whiteboard B2B paradigms,15,solution_design
7,2019-06-16,9,17151.7,327,True,,True,412,1905.74,engineer wireless e-tailers,15,closed_won
1,,4,397.93,328,False,,,790,99.48,optimize turn-key channels,20,solution_design
2,,9,21295.44,329,False,,,27,2366.16,iterate value-added mindshare,16,qualified
1,2019-09-08,8,8966.06,330,True,True,,890,1120.76,disintermediate back-end info-mediaries,14,closed_lost
6,2019-08-24,4,15488.89,331,True,True,,648,3872.22,leverage customized action-items,18,closed_lost
6,2019-05-19,1,12813.03,332,True,True,,889,12813.03,matrix distributed paradigms,18,closed_lost
5,2019-10-28,8,18876.33,333,True,,True,576,2359.54,synergize best-of-breed synergies,8,closed_won
6,2020-03-16,3,8348.06,334,True,,True,646,2782.69,engage visionary eyeballs,24,closed_won
1,,9,20173.57,335,False,,,597,2241.51,innovate sticky synergies,4,qualified
9,2019-09-06,4,21776.78,336,True,,True,525,5444.19,engage extensible e-tailers,6,closed_won
2,2020-05-31,6,6753.91,337,True,,True,833,1125.65,optimize interactive architectures,4,closed_won
7,,1,1095.18,338,False,,,867,1095.18,unleash viral platforms,13,discovery
6,2020-08-28,9,6149.65,339,True,,True,624,683.29,transform real-time e-tailers,19,closed_won
6,,7,10740.51,340,False,,,873,1534.36,revolutionize leading-edge architectures,5,qualified
5,,2,14940.43,341,False,,,951,7470.22,strategize dot-com e-tailers,6,qualified
6,2020-03-28,5,16185.86,342,True,True,,372,3237.17,strategize virtual technologies,8,closed_lost
4,2020-03-28,1,167.72,343,True,True,,524,167.72,maximize back-end initiatives,6,closed_lost
9,2019-12-10,7,1515.72,344,True,,True,73,216.53,utilize 24/7 e-services,6,closed_won
5,,8,23399.4,345,False,,,400,2924.93,innovate wireless infrastructures,1,solution_design
2,2019-12-31,7,22910.01,346,True,True,,78,3272.86,strategize visionary niches,24,closed_lost
5,2020-06-25,3,20621.86,347,True,,True,603,6873.95,enhance robust models,16,closed_won
5,,1,20444.6,348,False,,,24,20444.6,target transparent portals,15,solution_design
4,,9,9889.79,349,False,,,685,1098.87,productize distributed vortals,9,discovery
9,2019-02-07,8,19052.96,350,True,True,,373,2381.62,visualize interactive partnerships,9,closed_lost
6,2019-01-20,4,17453.27,351,True,True,,683,4363.32,syndicate intuitive infrastructures,15,closed_lost
7,2019-02-11,5,19454.81,352,True,,True,174,3890.96,streamline web-enabled initiatives,15,closed_won
5,,8,19593.18,353,False,,,454,2449.15,utilize bleeding-edge channels,21,solution_design
2,2019-01-21,4,12832.08,354,True,,True,118,3208.02,matrix proactive communities,11,closed_won
1,2020-07-09,9,6151.85,355,True,True,,538,683.54,e-enable magnetic e-commerce,3,closed_lost
6,,4,1142.93,356,False,,,161,285.73,engineer best-of-breed experiences,3,qualified
7,2020-05-06,4,3541.3,357,True,True,,477,885.33,extend extensible metrics,5,closed_lost
8,,11,24579.39,358,False,,,290,2234.49,transition frictionless experiences,15,solution_design
4,2019-01-02,5,13226.98,359,True,True,,471,2645.4,extend transparent web-readiness,24,closed_lost
4,2020-02-22,10,427.46,360,True,True,,3,42.75,strategize open-source mindshare,4,closed_lost
6,,2,2864.9,361,False,,,731,1432.45,whiteboard leading-edge architectures,4,discovery
1,,5,14902.82,362,False,,,286,2980.56,transform synergistic bandwidth,18,discovery
1,2020-01-21,7,232.44,363,True,True,,367,33.21,disintermediate 24/365 vortals,23,closed_lost
9,,5,6110.08,364,False,,,617,1222.02,synthesize wireless ROI,2,discovery
5,2019-06-24,7,8355.24,365,True,True,,810,1193.61,benchmark collaborative systems,14,closed_lost
7,2020-02-16,3,23394.39,366,True,True,,408,7798.13,envisioneer distributed supply-chains,3,closed_lost
9,,3,21700.43,367,False,,,19,7233.48,seize visionary convergence,16,discovery
2,,3,18887.84,368,False,,,433,6295.95,syndicate bleeding-edge experiences,8,discovery
2,2020-03-03,11,21472.16,369,True,,True,684,1952.01,redefine seamless communities,14,closed_won
9,2019-12-07,2,457.54,370,True,,True,813,228.77,enable frictionless experiences,4,closed_won
7,,2,12537.61,371,False,,,500,6268.81,enhance cutting-edge applications,13,discovery
9,2019-05-12,10,23029.92,372,True,,True,509,2302.99,incubate mission-critical metrics,15,closed_won
9,2019-08-06,8,5479.61,373,True,True,,439,684.95,engage 24/365 users,9,closed_lost
4,2020-01-13,1,20212.47,374,True,True,,142,20212.47,re-contextualize rich mindshare,2,closed_lost
7,2019-12-08,9,8483.54,375,True,True,,446,942.62,generate plug-and-play e-tailers,11,closed_lost
5,2019-03-25,6,17109.67,376,True,,True,930,2851.61,cultivate bricks-and-clicks functionalities,3,closed_won
4,,11,16089.97,377,False,,,593,1462.72,repurpose back-end e-commerce,7,discovery
8,,11,13893.92,378,False,,,889,1263.08,target granular users,16,solution_design
5,,10,21564.11,379,False,,,172,2156.41,generate vertical metrics,16,qualified
6,2019-01-17,3,11957.48,380,True,True,,831,3985.83,re-intermediate plug-and-play infrastructures,21,closed_lost
8,2019-02-05,8,17834.67,381,True,,True,967,2229.33,reinvent wireless technologies,23,closed_won
8,,1,14759.18,382,False,,,735,14759.18,target mission-critical e-business,17,discovery
3,2019-06-24,10,8810.51,383,True,True,,853,881.05,drive enterprise networks,4,closed_lost
8,2019-02-13,7,8749.79,384,True,True,,364,1249.97,re-intermediate wireless content,16,closed_lost
3,2020-09-23,1,19778.33,385,True,True,,439,19778.33,seize best-of-breed mindshare,4,closed_lost
8,,5,11689.36,386,False,,,451,2337.87,generate 24/365 supply-chains,11,qualified
2,,11,1834.12,387,False,,,921,166.74,extend wireless systems,16,qualified
4,,1,20275.49,388,False,,,707,20275.49,leverage vertical action-items,10,solution_design
7,2020-02-03,5,21786.82,389,True,,True,424,4357.36,incubate leading-edge synergies,19,closed_won
5,2020-08-23,6,634.46,390,True,,True,599,105.74,enhance open-source applications,11,closed_won
6,2019-09-13,8,3101.26,391,True,,True,122,387.66,redefine intuitive e-services,13,closed_won
8,2020-08-19,2,11418.84,392,True,,True,386,5709.42,optimize innovative systems,7,closed_won
2,,9,22320.48,393,False,,,81,2480.05,mesh integrated networks,2,qualified
5,,7,21601.77,394,False,,,143,3085.97,synergize global users,10,qualified
8,2019-12-25,1,16134.76,395,True,True,,785,16134.76,envisioneer enterprise mindshare,4,closed_lost
3,2019-07-15,2,20877.26,396,True,,True,636,10438.63,drive sticky models,7,closed_won
6,2019-02-13,9,10140.46,397,True,,True,541,1126.72,synthesize integrated applications,18,closed_won
7,,2,1097.47,398,False,,,845,548.74,deploy granular channels,12,discovery
3,2019-12-11,9,19522.42,399,True,,True,286,2169.16,e-enable mission-critical web services,3,closed_won
2,2019-02-08,11,8495.72,400,True,,True,650,772.34,streamline seamless metrics,19,closed_won
1,,11,15773.67,401,False,,,89,1433.97,embrace web-enabled metrics,7,solution_design
7,,8,8967.52,402,False,,,97,1120.94,engineer global initiatives,23,discovery
2,,6,10992.12,403,False,,,911,1832.02,evolve real-time communities,13,discovery
5,,1,13204.47,404,False,,,109,13204.47,brand distributed e-business,19,discovery
9,,6,10600.18,405,False,,,360,1766.7,enhance intuitive models,4,qualified
8,2019-12-30,5,3409.33,406,True,True,,513,681.87,transform efficient bandwidth,1,closed_lost
5,2020-08-15,1,21467.53,407,True,,True,562,21467.53,deploy bricks-and-clicks networks,4,closed_won
1,,2,3912.0,408,False,,,625,1956.0,iterate magnetic e-tailers,18,discovery
2,2020-08-21,7,20038.77,409,True,,True,237,2862.68,disintermediate plug-and-play experiences,24,closed_won
4,2020-05-03,10,22255.41,410,True,True,,368,2225.54,reinvent magnetic infrastructures,14,closed_lost
2,,4,13384.53,411,False,,,265,3346.13,transform vertical systems,22,discovery
3,2020-10-07,8,10579.62,412,True,,True,119,1322.45,deliver turn-key platforms,21,closed_won
4,2019-02-09,1,11834.05,413,True,,True,819,11834.05,re-intermediate dot-com mindshare,24,closed_won
8,2019-08-08,10,18253.31,414,True,True,,798,1825.33,re-contextualize granular bandwidth,11,closed_lost
2,2019-08-11,5,8880.14,415,True,True,,188,1776.03,scale bleeding-edge experiences,22,closed_lost
6,2020-06-07,8,1499.32,416,True,True,,374,187.41,aggregate distributed models,1,closed_lost
6,2019-11-22,4,3610.64,417,True,,True,321,902.66,cultivate dot-com schemas,14,closed_won
9,,7,18690.18,418,False,,,633,2670.03,brand enterprise action-items,7,qualified
9,2020-04-29,2,8613.76,419,True,True,,210,4306.88,envisioneer frictionless deliverables,5,closed_lost
4,2019-12-02,9,12759.28,420,True,,True,548,1417.7,extend intuitive content,11,closed_won
6,2019-08-05,8,21468.76,421,True,True,,449,2683.59,leverage vertical web-readiness,22,closed_lost
5,2019-11-25,5,11908.75,422,True,,True,468,2381.75,drive leading-edge architectures,15,closed_won
6,,7,1644.82,423,False,,,728,234.97,utilize cross-media vortals,19,discovery
6,,8,23825.03,424,False,,,424,2978.13,enable web-enabled schemas,5,qualified
5,2020-08-21,4,18778.21,425,True,,True,233,4694.55,generate real-time e-commerce,19,closed_won
5,,11,18062.59,426,False,,,203,1642.05,syndicate plug-and-play metrics,5,qualified
6,,6,18009.44,427,False,,,443,3001.57,orchestrate customized methodologies,20,qualified
7,2020-02-06,7,20006.79,428,True,True,,602,2858.11,disintermediate leading-edge technologies,13,closed_lost
9,,5,19208.53,429,False,,,361,3841.71,unleash open-source supply-chains,20,solution_design
3,,4,4355.48,430,False,,,2,1088.87,envisioneer dot-com applications,14,discovery
4,2019-09-26,9,131.84,431,True,True,,917,14.65,cultivate interactive ROI,17,closed_lost
8,,7,19770.34,432,False,,,580,2824.33,e-enable killer models,17,discovery
7,,8,1703.13,433,False,,,686,212.89,generate transparent users,12,solution_design
7,2019-04-19,10,9475.05,434,True,,True,712,947.5,syndicate next-generation web services,17,closed_won
5,,5,8322.38,435,False,,,228,1664.48,scale rich users,23,solution_design
2,2019-05-25,10,3480.83,436,True,,True,165,348.08,aggregate strategic deliverables,18,closed_won
3,2019-06-13,2,5991.74,437,True,,True,689,2995.87,aggregate turn-key ROI,16,closed_won
1,2020-06-21,3,15653.34,438,True,True,,909,5217.78,leverage interactive e-services,13,closed_lost
1,2019-04-13,3,10650.49,439,True,True,,731,3550.16,generate global e-services,5,closed_lost
9,2020-06-01,1,250.35,440,True,True,,334,250.35,transform plug-and-play partnerships,1,closed_lost
8,2020-08-09,1,22018.9,441,True,True,,49,22018.9,cultivate viral e-services,8,closed_lost
9,2020-09-24,10,15050.11,442,True,True,,54,1505.01,scale next-generation deliverables,19,closed_lost
1,,4,18853.11,443,False,,,935,4713.28,empower transparent e-business,10,discovery
4,,3,10650.58,444,False,,,311,3550.19,transition cutting-edge networks,5,solution_design
6,2020-03-07,7,6915.23,445,True,,True,173,987.89,empower user-centric experiences,5,closed_won
3,,11,22988.94,446,False,,,840,2089.9,target transparent e-tailers,10,qualified
8,,3,20204.28,447,False,,,794,6734.76,synergize integrated channels,19,solution_design
6,2019-09-17,11,13900.29,448,True,,True,629,1263.66,morph enterprise supply-chains,22,closed_won
1,2019-11-23,3,20028.92,449,True,True,,184,6676.31,grow back-end applications,6,closed_lost
3,2019-09-24,3,14418.57,450,True,True,,998,4806.19,re-contextualize compelling models,5,closed_lost
6,2020-10-15,5,24389.39,451,True,,True,275,4877.88,exploit innovative convergence,16,closed_won
8,2020-02-02,8,24794.22,452,True,,True,151,3099.28,synergize mission-critical relationships,13,closed_won
1,,1,7734.89,453,False,,,618,7734.89,strategize front-end mindshare,22,discovery
9,2020-10-08,10,17790.44,454,True,True,,872,1779.04,grow cross-platform e-commerce,6,closed_lost
1,2020-04-14,3,8180.41,455,True,True,,606,2726.8,disintermediate visionary schemas,7,closed_lost
8,,8,12805.18,456,False,,,785,1600.65,synthesize seamless relationships,1,qualified
1,,9,16999.92,457,False,,,205,1888.88,generate open-source niches,21,solution_design
5,2019-04-04,7,5255.85,458,True,,True,954,750.84,grow interactive web-readiness,5,closed_won
2,,9,24709.19,459,False,,,548,2745.47,reinvent proactive schemas,14,discovery
5,,6,4154.93,460,False,,,649,692.49,incubate e-business users,14,discovery
2,,5,19502.01,461,False,,,36,3900.4,leverage wireless e-markets,13,discovery
2,,5,16181.94,462,False,,,506,3236.39,grow frictionless deliverables,3,discovery
7,2019-01-16,10,14354.68,463,True,True,,737,1435.47,extend rich interfaces,9,closed_lost
3,,11,19139.72,464,False,,,502,1739.97,extend strategic deliverables,17,solution_design
6,,3,13154.72,465,False,,,961,4384.91,expedite user-centric deliverables,14,qualified
1,2019-06-11,9,6485.82,466,True,True,,428,720.65,maximize impactful communities,17,closed_lost
2,2019-07-16,5,1122.98,467,True,,True,634,224.6,exploit seamless portals,12,closed_won
1,2020-03-11,7,24577.7,468,True,True,,146,3511.1,optimize world-class interfaces,8,closed_lost
6,,5,2090.03,469,False,,,491,418.01,exploit integrated technologies,2,solution_design
6,2020-09-21,7,18562.47,470,True,True,,419,2651.78,visualize innovative web services,1,closed_lost
5,2019-05-23,2,8400.85,471,True,True,,743,4200.43,engage user-centric bandwidth,11,closed_lost
1,,4,12768.08,472,False,,,560,3192.02,re-intermediate e-business deliverables,24,solution_design
4,2019-08-28,4,15692.58,473,True,,True,260,3923.14,morph holistic ROI,9,closed_won
6,,3,12183.02,474,False,,,960,4061.01,empower user-centric synergies,9,discovery
9,2019-05-19,10,14965.14,475,True,,True,292,1496.51,integrate robust methodologies,21,closed_won
7,2019-08-29,11,24504.29,476,True,,True,232,2227.66,morph real-time markets,6,closed_won
8,,11,11915.71,477,False,,,153,1083.25,facilitate seamless metrics,12,discovery
4,,6,23759.98,478,False,,,219,3960.0,implement leading-edge web-readiness,1,discovery
6,2020-09-29,2,8450.8,479,True,True,,887,4225.4,morph one-to-one mindshare,14,closed_lost
4,2019-02-17,5,22469.71,480,True,,True,858,4493.94,optimize B2B models,5,closed_won
1,2019-01-10,7,14812.73,481,True,True,,610,2116.1,redefine virtual systems,1,closed_lost
2,2020-09-30,8,14173.36,482,True,,True,3,1771.67,cultivate turn-key architectures,11,closed_won
9,2020-03-23,10,22915.29,483,True,True,,194,2291.53,iterate B2C synergies,1,closed_lost
9,,5,1679.95,484,False,,,264,335.99,enhance killer infrastructures,19,discovery
3,,2,21519.94,485,False,,,421,10759.97,orchestrate best-of-breed paradigms,10,qualified
7,2019-05-07,9,9329.97,486,True,True,,910,1036.66,matrix wireless models,23,closed_lost
5,2020-10-01,9,24681.53,487,True,,True,970,2742.39,generate extensible bandwidth,22,closed_won
3,,7,4238.8,488,False,,,572,605.54,engage out-of-the-box web-readiness,17,qualified
9,2020-03-16,7,13233.68,489,True,,True,122,1890.53,utilize ubiquitous solutions,6,closed_won
3,,1,14770.57,490,False,,,792,14770.57,synergize seamless solutions,12,solution_design
8,,7,9498.37,491,False,,,675,1356.91,leverage clicks-and-mortar action-items,12,solution_design
4,,2,9002.06,492,False,,,255,4501.03,repurpose 24/365 methodologies,10,discovery
6,2020-01-14,10,23728.15,493,True,True,,915,2372.82,incubate scalable convergence,4,closed_lost
2,,11,14315.45,494,False,,,808,1301.4,leverage virtual bandwidth,19,qualified
7,,5,23551.2,495,False,,,591,4710.24,re-contextualize best-of-breed e-business,19,qualified
4,2019-11-11,10,4282.35,496,True,True,,388,428.24,envisioneer intuitive markets,7,closed_lost
8,2019-12-15,8,9000.29,497,True,,True,429,1125.04,reinvent intuitive deliverables,24,closed_won
8,,5,11952.98,498,False,,,629,2390.6,drive enterprise mindshare,4,solution_design
9,2020-03-12,5,4960.88,499,True,True,,319,992.18,generate bleeding-edge web-readiness,6,closed_lost
3,2020-01-17,10,6832.28,500,True,,True,642,683.23,expedite dot-com applications,11,closed_won
3,2020-06-14,3,15248.7,501,True,True,,257,5082.9,scale viral supply-chains,4,closed_lost
6,2019-04-14,9,22676.4,502,True,,True,27,2519.6,deploy revolutionary applications,10,closed_won
8,2020-07-09,2,19764.0,503,True,True,,151,9882.0,visualize next-generation e-services,16,closed_lost
3,2020-10-17,6,20816.55,504,True,True,,189,3469.42,optimize granular niches,10,closed_lost
7,2020-03-02,11,3881.58,505,True,,True,387,352.87,syndicate leading-edge channels,14,closed_won
2,,1,6241.9,506,False,,,217,6241.9,engineer cross-platform deliverables,17,discovery
8,2020-04-16,5,19512.88,507,True,,True,469,3902.58,disintermediate value-added e-markets,15,closed_won
3,,6,17244.37,508,False,,,413,2874.06,repurpose frictionless bandwidth,11,solution_design
7,2019-03-13,5,20411.9,509,True,,True,79,4082.38,deploy bleeding-edge web services,5,closed_won
8,2020-08-18,9,19534.49,510,True,,True,428,2170.5,integrate wireless solutions,24,closed_won
9,2020-04-06,5,4886.63,511,True,,True,620,977.33,maximize impactful portals,1,closed_won
8,,2,420.55,512,False,,,21,210.28,innovate front-end networks,13,discovery
1,2020-01-15,11,1927.15,513,True,,True,40,175.2,exploit global partnerships,11,closed_won
3,2020-08-30,7,5608.82,514,True,,True,59,801.26,monetize revolutionary models,11,closed_won
1,2019-07-15,5,16485.58,515,True,,True,943,3297.12,whiteboard visionary info-mediaries,20,closed_won
8,,2,6916.56,516,False,,,626,3458.28,grow revolutionary initiatives,14,discovery
3,2019-11-12,11,24628.56,517,True,,True,222,2238.96,deploy cutting-edge ROI,16,closed_won
2,,4,7164.59,518,False,,,305,1791.15,reinvent vertical users,5,discovery
2,2020-08-19,3,9211.63,519,True,True,,755,3070.54,visualize vertical e-markets,22,closed_lost
1,2020-10-02,10,20144.11,520,True,,True,183,2014.41,re-intermediate frictionless infrastructures,24,closed_won
6,2019-10-21,5,18666.26,521,True,True,,179,3733.25,re-intermediate customized communities,24,closed_lost
6,2019-10-25,1,4245.58,522,True,,True,239,4245.58,maximize innovative web-readiness,10,closed_won
6,,1,23927.1,523,False,,,591,23927.1,facilitate sticky methodologies,7,qualified
9,,11,1280.64,524,False,,,813,116.42,benchmark real-time ROI,22,discovery
6,,3,11207.58,525,False,,,598,3735.86,strategize bricks-and-clicks applications,3,solution_design
2,,5,14778.24,526,False,,,704,2955.65,deploy holistic deliverables,4,solution_design
1,,6,6999.15,527,False,,,210,1166.52,extend bricks-and-clicks e-commerce,3,qualified
3,,3,13264.59,528,False,,,371,4421.53,mesh cutting-edge e-tailers,6,qualified
3,2019-08-19,11,20977.29,529,True,True,,336,1907.03,engage B2C models,16,closed_lost
8,,3,17174.91,530,False,,,676,5724.97,enhance distributed portals,24,discovery
8,2020-04-22,10,24853.06,531,True,True,,704,2485.31,transform real-time info-mediaries,11,closed_lost
6,,9,601.78,532,False,,,514,66.86,aggregate next-generation schemas,23,solution_design
1,2020-06-01,4,6408.05,533,True,True,,929,1602.01,evolve interactive deliverables,14,closed_lost
1,2019-11-14,2,1036.19,534,True,,True,709,518.1,orchestrate web-enabled infrastructures,17,closed_won
3,,7,16333.54,535,False,,,405,2333.36,empower efficient platforms,12,qualified
9,,8,13019.56,536,False,,,916,1627.44,syndicate integrated action-items,11,qualified
9,,11,3472.82,537,False,,,856,315.71,enable innovative bandwidth,3,qualified
3,,9,19813.05,538,False,,,754,2201.45,incubate plug-and-play ROI,22,solution_design
5,,7,4767.65,539,False,,,675,681.09,integrate distributed supply-chains,6,discovery
1,,11,21090.57,540,False,,,634,1917.32,cultivate end-to-end users,13,solution_design
3,,11,20398.56,541,False,,,522,1854.41,streamline compelling e-markets,22,solution_design
4,2019-09-08,3,9592.26,542,True,,True,437,3197.42,architect interactive eyeballs,12,closed_won
7,2020-08-21,10,15067.77,543,True,True,,87,1506.78,implement web-enabled users,13,closed_lost
7,,7,22108.45,544,False,,,520,3158.35,maximize synergistic markets,18,qualified
8,2020-08-21,2,5484.66,545,True,,True,367,2742.33,synergize impactful paradigms,14,closed_won
6,,11,1853.22,546,False,,,707,168.47,harness value-added vortals,23,solution_design
6,2019-02-01,6,7473.01,547,True,,True,665,1245.5,seize end-to-end channels,6,closed_won
8,,2,23443.16,548,False,,,318,11721.58,synthesize B2C eyeballs,21,solution_design
5,,6,1886.41,549,False,,,399,314.4,streamline interactive markets,23,solution_design
2,,10,22001.94,550,False,,,575,2200.19,embrace customized e-commerce,16,solution_design
5,,9,24247.58,551,False,,,157,2694.18,exploit world-class synergies,10,discovery
9,2019-10-24,3,5004.43,552,True,,True,951,1668.14,matrix cutting-edge schemas,17,closed_won
7,2019-11-16,9,77.89,553,True,True,,76,8.65,redefine visionary communities,15,closed_lost
8,2019-08-29,4,21576.22,554,True,,True,227,5394.06,morph B2C vortals,11,closed_won
3,2020-07-07,8,17809.39,555,True,True,,55,2226.17,whiteboard front-end channels,21,closed_lost
8,,8,5654.14,556,False,,,905,706.77,facilitate holistic e-markets,2,discovery
1,,9,12992.67,557,False,,,600,1443.63,morph magnetic applications,11,solution_design
5,2020-03-04,1,11645.71,558,True,True,,32,11645.71,envisioneer world-class e-markets,17,closed_lost
4,2020-03-02,9,3679.16,559,True,True,,431,408.8,engineer mission-critical methodologies,2,closed_lost
6,,6,14218.59,560,False,,,311,2369.76,incentivize 24/7 interfaces,21,discovery
4,,11,4288.03,561,False,,,324,389.82,iterate interactive initiatives,4,solution_design
3,2020-01-23,7,1293.69,562,True,True,,92,184.81,cultivate robust web-readiness,23,closed_lost
7,2020-07-16,7,12237.67,563,True,,True,804,1748.24,drive end-to-end deliverables,22,closed_won
4,2019-01-06,11,17641.38,564,True,True,,116,1603.76,benchmark web-enabled networks,13,closed_lost
4,2020-09-06,2,7109.68,565,True,,True,20,3554.84,benchmark end-to-end networks,19,closed_won
4,2019-02-02,10,13488.58,566,True,True,,904,1348.86,architect ubiquitous e-business,5,closed_lost
5,,2,13512.17,567,False,,,853,6756.09,incentivize wireless platforms,20,solution_design
1,,4,9627.89,568,False,,,228,2406.97,seize enterprise markets,16,discovery
8,2020-06-15,9,15748.16,569,True,True,,679,1749.8,deploy turn-key vortals,9,closed_lost
1,2019-11-01,2,8807.26,570,True,True,,942,4403.63,grow cross-media relationships,9,closed_lost
7,2020-06-17,11,7423.26,571,True,,True,852,674.84,extend revolutionary convergence,5,closed_won
9,,11,17094.72,572,False,,,376,1554.07,re-intermediate efficient relationships,16,solution_design
8,2019-01-31,3,20179.68,573,True,True,,259,6726.56,redefine cross-media e-services,12,closed_lost
8,,6,15708.06,574,False,,,938,2618.01,architect extensible mindshare,22,solution_design
5,2020-09-30,7,1061.46,575,True,,True,340,151.64,engineer global ROI,6,closed_won
2,2019-12-28,7,16698.92,576,True,,True,798,2385.56,unleash integrated metrics,18,closed_won
6,,7,3629.46,577,False,,,710,518.49,implement proactive web-readiness,5,discovery
4,2020-06-16,5,5854.88,578,True,True,,949,1170.98,scale bricks-and-clicks methodologies,13,closed_lost
9,2019-06-05,3,763.63,579,True,True,,51,254.54,synergize B2C convergence,16,closed_lost
3,2020-08-05,8,6722.77,580,True,,True,553,840.35,exploit bleeding-edge methodologies,8,closed_won
2,2020-07-20,7,6435.4,581,True,,True,188,919.34,syndicate ubiquitous systems,13,closed_won
4,2020-08-29,3,18056.24,582,True,True,,628,6018.75,matrix sticky mindshare,8,closed_lost
7,2020-08-09,5,10461.87,583,True,,True,24,2092.37,orchestrate synergistic metrics,12,closed_won
5,2020-06-26,7,4205.8,584,True,,True,104,600.83,synthesize user-centric markets,5,closed_won
5,,3,12752.96,585,False,,,894,4250.99,matrix robust models,3,qualified
4,,5,15020.48,586,False,,,806,3004.1,iterate end-to-end niches,19,discovery
9,,6,385.19,587,False,,,908,64.2,grow world-class e-services,16,discovery
6,,3,8751.55,588,False,,,70,2917.18,engage impactful e-tailers,19,discovery
6,2020-04-16,5,6491.7,589,True,True,,394,1298.34,repurpose dynamic markets,4,closed_lost
7,,8,18313.74,590,False,,,801,2289.22,cultivate sticky schemas,10,qualified
6,2020-01-13,5,3573.42,591,True,,True,641,714.68,iterate enterprise bandwidth,11,closed_won
4,2019-09-25,4,15166.03,592,True,,True,579,3791.51,reinvent integrated vortals,20,closed_won
4,2019-10-04,9,9113.76,593,True,True,,250,1012.64,orchestrate open-source mindshare,2,closed_lost
8,2020-09-24,10,3376.41,594,True,,True,25,337.64,utilize transparent networks,16,closed_won
3,2019-04-15,7,5418.1,595,True,True,,578,774.01,incentivize web-enabled channels,24,closed_lost
7,,10,17696.96,596,False,,,438,1769.7,re-intermediate plug-and-play bandwidth,18,discovery
3,,9,9136.51,597,False,,,693,1015.17,evolve bricks-and-clicks bandwidth,11,discovery
6,,10,7124.69,598,False,,,200,712.47,seize magnetic technologies,6,discovery
7,2020-01-06,1,23025.57,599,True,,True,649,23025.57,extend turn-key initiatives,4,closed_won
9,,1,10245.92,600,False,,,230,10245.92,scale frictionless info-mediaries,5,solution_design
3,2020-09-09,2,4106.67,601,True,,True,428,2053.34,utilize web-enabled infrastructures,20,closed_won
3,2019-12-01,1,4071.92,602,True,True,,745,4071.92,benchmark compelling functionalities,20,closed_lost
9,,2,18607.45,603,False,,,205,9303.73,visualize front-end communities,12,discovery
7,2020-04-16,10,12606.15,604,True,True,,152,1260.62,evolve B2B action-items,20,closed_lost
4,2019-08-19,4,954.54,605,True,True,,182,238.63,e-enable next-generation methodologies,7,closed_lost
3,2020-05-22,1,18931.48,606,True,True,,576,18931.48,maximize strategic solutions,15,closed_lost
8,,8,15856.92,607,False,,,70,1982.12,maximize cross-media communities,24,discovery
6,2019-11-25,8,5739.12,608,True,True,,106,717.39,iterate efficient infrastructures,7,closed_lost
6,,11,1195.56,609,False,,,374,108.69,innovate B2C action-items,4,qualified
4,,7,10168.85,610,False,,,855,1452.69,synergize front-end networks,7,discovery
2,2019-09-24,2,4576.51,611,True,,True,278,2288.26,productize back-end applications,15,closed_won
7,,4,8983.97,612,False,,,691,2245.99,visualize visionary synergies,17,discovery
4,,8,15142.73,613,False,,,691,1892.84,transform bleeding-edge vortals,22,solution_design
3,2019-09-16,2,1512.43,614,True,,True,238,756.22,unleash dot-com metrics,3,closed_won
5,2019-08-13,1,15211.69,615,True,True,,867,15211.69,scale integrated markets,15,closed_lost
6,2020-08-03,3,20290.45,616,True,True,,341,6763.48,grow back-end schemas,3,closed_lost
9,2019-07-03,11,2530.06,617,True,,True,658,230.01,disintermediate integrated e-business,5,closed_won
2,,5,20810.44,618,False,,,866,4162.09,productize end-to-end methodologies,4,qualified
